K,Num Rotations,Num Shifts,Num Shells,Num Sectors,Rotation Angle,Solver,Consensus NClass,Theta,Epsilon,Th_dist,Dist_max,NMI,Runtime
9,4,2,2,3,30,hbgf,6,0.01,0.0001,15.0,1000,0.30912469773875556,6.9023261070251465
9,4,2,2,3,30,hbgf,6,0.01,0.0001,25.0,1000,0.4049650490768366,8.19880986213684
9,4,2,2,3,30,hbgf,6,0.01,0.0001,45.0,1000,0.4207477250430228,7.595077037811279
9,4,2,2,3,30,hbgf,6,0.01,0.0001,,1000,0.4567279628949533,7.001025915145874
9,4,2,2,3,30,hbgf,6,0.001,0.001,5.0,1000,0.5214757210693199,7.3498430252075195
9,4,2,2,3,30,hbgf,6,0.001,0.001,15.0,1000,0.2918707648349339,6.712021827697754
9,4,2,2,3,30,hbgf,6,0.001,0.001,25.0,1000,0.2882877040276167,6.284919261932373
9,4,2,2,3,30,hbgf,6,0.001,0.001,45.0,1000,0.35069984831307305,6.512373924255371
9,4,2,2,3,30,hbgf,6,0.001,0.001,,1000,0.3470325717122715,6.285960912704468
9,4,2,2,3,30,hbgf,6,0.001,0.0001,5.0,1000,0.3804929911270077,6.032407999038696
9,4,2,2,3,30,hbgf,6,0.001,0.0001,15.0,1000,0.24046976483832025,6.476264953613281
9,4,2,2,3,30,hbgf,6,0.001,0.0001,25.0,1000,0.1594945964754868,5.515365839004517
9,4,2,2,3,30,hbgf,6,0.001,0.0001,45.0,1000,0.3197696250888732,6.851154088973999
9,4,2,2,3,30,hbgf,6,0.001,0.0001,,1000,0.21349851567180714,5.660513162612915
9,4,2,2,3,30,nmf,9,0.01,0.001,5.0,1000,0.6319590162401699,7.900256156921387
9,4,2,2,3,30,nmf,9,0.01,0.001,15.0,1000,0.284799339161028,7.878451824188232
9,4,2,2,3,30,nmf,9,0.01,0.001,25.0,1000,0.42576196298524144,9.434887886047363
9,4,2,2,3,30,nmf,9,0.01,0.001,45.0,1000,0.4384502580758002,7.2851080894470215
9,4,2,2,3,30,nmf,9,0.01,0.001,,1000,0.4384502580758002,8.081588983535767
9,4,2,2,3,30,nmf,9,0.01,0.0001,5.0,1000,0.5726154643414063,8.384281158447266
9,4,2,2,3,30,nmf,9,0.01,0.0001,15.0,1000,0.2818728670090545,7.76653790473938
9,4,2,2,3,30,nmf,9,0.01,0.0001,25.0,1000,0.31877046939226533,8.645202159881592
9,4,2,2,3,30,nmf,9,0.01,0.0001,45.0,1000,0.4376621055470848,7.613178253173828
9,4,2,2,3,30,nmf,9,0.01,0.0001,,1000,0.4376621055470848,9.101671934127808
9,4,2,2,3,30,nmf,9,0.001,0.001,5.0,1000,0.5704440653133757,7.536387920379639
9,4,2,2,3,30,nmf,9,0.001,0.001,15.0,1000,0.2843452793597216,7.250998020172119
9,4,2,2,3,30,nmf,9,0.001,0.001,25.0,1000,0.30166655380544544,8.122020959854126
9,4,2,2,3,30,nmf,9,0.001,0.001,45.0,1000,0.3275443222041695,7.648838043212891
9,4,2,2,3,30,nmf,9,0.001,0.001,,1000,0.3275443222041695,7.092854976654053
9,4,2,2,3,30,nmf,9,0.001,0.0001,5.0,1000,0.42374877350269136,7.490610837936401
9,4,2,2,3,30,nmf,9,0.001,0.0001,15.0,1000,0.26035044477785074,7.241894006729126
9,4,2,2,3,30,nmf,9,0.001,0.0001,25.0,1000,0.11682322174939887,6.301610946655273
9,4,2,2,3,30,nmf,9,0.001,0.0001,45.0,1000,0.3511463193471628,7.304369926452637
9,4,2,2,3,30,nmf,9,0.001,0.0001,,1000,0.3511463193471628,7.455993175506592
9,4,2,2,3,30,nmf,6,0.01,0.001,5.0,1000,0.6292619081970082,7.413596153259277
9,4,2,2,3,30,nmf,6,0.01,0.001,15.0,1000,0.3003050459526304,7.478673934936523
9,4,2,2,3,30,nmf,6,0.01,0.001,25.0,1000,0.3338290103316,7.187572002410889
9,4,2,2,3,30,nmf,6,0.01,0.001,45.0,1000,0.3368958302689308,7.0629048347473145
9,4,2,2,3,30,nmf,6,0.01,0.001,,1000,0.3368958302689308,8.466005086898804
9,4,2,2,3,30,nmf,6,0.01,0.0001,5.0,1000,0.6424009574398766,6.803936004638672
9,4,2,2,3,30,nmf,6,0.01,0.0001,15.0,1000,0.29873675620932344,6.814471960067749
9,4,2,2,3,30,nmf,6,0.01,0.0001,25.0,1000,0.33141931522817974,7.494227170944214
9,4,2,2,3,30,nmf,6,0.01,0.0001,45.0,1000,0.33992225585644203,7.156702995300293
9,4,2,2,3,30,nmf,6,0.01,0.0001,,1000,0.33992225585644203,7.699804067611694
9,4,2,2,3,30,nmf,6,0.001,0.001,5.0,1000,0.6294107357954646,6.538388967514038
9,4,2,2,3,30,nmf,6,0.001,0.001,15.0,1000,0.3006365723327773,6.831130266189575
9,4,2,2,3,30,nmf,6,0.001,0.001,25.0,1000,0.32002578047599656,6.388269901275635
9,4,2,2,3,30,nmf,6,0.001,0.001,45.0,1000,0.3439980721223077,5.800957202911377
9,4,2,2,3,30,nmf,6,0.001,0.001,,1000,0.3439980721223077,6.554792165756226
9,4,2,2,3,30,nmf,6,0.001,0.0001,5.0,1000,0.43358850803389065,6.127549171447754
9,4,2,2,3,30,nmf,6,0.001,0.0001,15.0,1000,0.12754229418877913,6.301270008087158
9,4,2,2,3,30,nmf,6,0.001,0.0001,25.0,1000,0.1258987737919515,5.759643793106079
9,4,2,2,3,30,nmf,6,0.001,0.0001,45.0,1000,0.32964102626538827,6.223211050033569
9,4,2,2,3,30,nmf,6,0.001,0.0001,,1000,0.32964102626538827,6.499737024307251
9,4,2,4,3,30,cspa,9,0.01,0.001,5.0,1000,0.49154597719078524,10.699840068817139
9,4,2,4,3,30,cspa,9,0.01,0.001,15.0,1000,0.25807396590975124,10.626902103424072
9,4,2,4,3,30,cspa,9,0.01,0.001,25.0,1000,0.2595572792773889,10.155478954315186
9,4,2,4,3,30,cspa,9,0.01,0.001,45.0,1000,0.3079759449261877,9.433253288269043
9,4,2,4,3,30,cspa,9,0.01,0.001,,1000,0.29166887367126965,10.362728118896484
9,4,2,4,3,30,cspa,9,0.01,0.0001,5.0,1000,0.5123113591987039,10.89003610610962
9,4,2,4,3,30,cspa,9,0.01,0.0001,15.0,1000,0.24997126447690768,10.510825872421265
9,4,2,4,3,30,cspa,9,0.01,0.0001,25.0,1000,0.26713581261826236,11.655550003051758
9,4,2,4,3,30,cspa,9,0.01,0.0001,45.0,1000,0.2984366554305782,9.71847677230835
9,4,2,4,3,30,cspa,9,0.01,0.0001,,1000,0.29562897193553067,10.146894931793213
9,4,2,4,3,30,cspa,9,0.001,0.001,5.0,1000,0.48126801761299054,9.44176697731018
9,4,2,4,3,30,cspa,9,0.001,0.001,15.0,1000,0.2581762792226154,10.167436122894287
9,4,2,4,3,30,cspa,9,0.001,0.001,25.0,1000,0.26223527314342127,11.293967008590698
9,4,2,4,3,30,cspa,9,0.001,0.001,45.0,1000,0.29597800081819425,9.156795740127563
9,4,2,4,3,30,cspa,9,0.001,0.001,,1000,0.2902657124394189,9.484484910964966
9,4,2,4,3,30,cspa,9,0.001,0.0001,5.0,1000,0.3400565177997904,11.075403928756714
9,4,2,4,3,30,cspa,9,0.001,0.0001,15.0,1000,0.18074086583710444,11.652407884597778
9,4,2,4,3,30,cspa,9,0.001,0.0001,25.0,1000,0.012173261467129822,9.933255195617676
9,4,2,4,3,30,cspa,9,0.001,0.0001,45.0,1000,0.18402330475427617,9.893764734268188
9,4,2,4,3,30,cspa,9,0.001,0.0001,,1000,0.1952844805731062,10.787498950958252
9,4,2,4,3,30,cspa,6,0.01,0.001,5.0,1000,0.4827039719063878,9.866095066070557
9,4,2,4,3,30,cspa,6,0.01,0.001,15.0,1000,0.30114879310810705,10.288719892501831
9,4,2,4,3,30,cspa,6,0.01,0.001,25.0,1000,0.2984361158632863,10.434164047241211
9,4,2,4,3,30,cspa,6,0.01,0.001,45.0,1000,0.31157646890463875,9.497096300125122
9,4,2,4,3,30,cspa,6,0.01,0.001,,1000,0.3085295876723719,10.71990704536438
9,4,2,4,3,30,cspa,6,0.01,0.0001,5.0,1000,0.5120070539978949,10.446173906326294
9,4,2,4,3,30,cspa,6,0.01,0.0001,15.0,1000,0.30302784396056415,10.291651725769043
9,4,2,4,3,30,cspa,6,0.01,0.0001,25.0,1000,0.3247246951922185,11.908632755279541
9,4,2,4,3,30,cspa,6,0.01,0.0001,45.0,1000,0.31566657721217384,10.660159826278687
9,4,2,4,3,30,cspa,6,0.01,0.0001,,1000,0.3206168259439629,10.870047807693481
9,4,2,4,3,30,cspa,6,0.001,0.001,5.0,1000,0.469568076525591,11.91439700126648
9,4,2,4,3,30,cspa,6,0.001,0.001,15.0,1000,0.30024608660486457,11.35150694847107
9,4,2,4,3,30,cspa,6,0.001,0.001,25.0,1000,0.29747571856645294,12.69452166557312
9,4,2,4,3,30,cspa,6,0.001,0.001,45.0,1000,0.3097040654166241,10.867603063583374
9,4,2,4,3,30,cspa,6,0.001,0.001,,1000,0.30856130607112126,10.330288887023926
9,4,2,4,3,30,cspa,6,0.001,0.0001,5.0,1000,0.5091508740580818,12.90825605392456
9,4,2,4,3,30,cspa,6,0.001,0.0001,15.0,1000,0.29390175561855997,11.63477611541748
9,4,2,4,3,30,cspa,6,0.001,0.0001,25.0,1000,0.01141273446643847,9.942656993865967
9,4,2,4,3,30,cspa,6,0.001,0.0001,45.0,1000,0.29288982385662754,11.368167161941528
9,4,2,4,3,30,cspa,6,0.001,0.0001,,1000,0.3059940799999375,10.808447360992432
9,4,2,4,3,30,hgpa,9,0.01,0.001,5.0,1000,0.357173971379828,7.700163841247559
9,4,2,4,3,30,hgpa,9,0.01,0.001,15.0,1000,0.04644991752076968,7.010602951049805
9,4,2,4,3,30,hgpa,9,0.01,0.001,25.0,1000,0.27213080421663083,6.655596017837524
9,4,2,4,3,30,hgpa,9,0.01,0.001,45.0,1000,0.27302544125989453,8.116408824920654
9,4,2,4,3,30,hgpa,9,0.01,0.001,,1000,0.2766130446947092,8.170109033584595
9,4,2,4,3,30,hgpa,9,0.01,0.0001,5.0,1000,0.26147497141498405,7.548053979873657
9,4,2,4,3,30,hgpa,9,0.01,0.0001,15.0,1000,0.04963297267769342,6.190022230148315
9,4,2,4,3,30,hgpa,9,0.01,0.0001,25.0,1000,0.26772243734459145,7.122034311294556
9,4,2,4,3,30,hgpa,9,0.01,0.0001,45.0,1000,0.2828475515826965,6.549102067947388
9,4,2,4,3,30,hgpa,9,0.01,0.0001,,1000,0.29827326210498883,6.6672937870025635
9,4,2,4,3,30,hgpa,9,0.001,0.001,5.0,1000,0.2524832840339015,6.440087080001831
9,4,2,4,3,30,hgpa,9,0.001,0.001,15.0,1000,0.21975578199541582,6.224830865859985
9,4,2,4,3,30,hgpa,9,0.001,0.001,25.0,1000,0.04483640691476649,7.1879799365997314
9,4,2,4,3,30,hgpa,9,0.001,0.001,45.0,1000,0.2684598374115381,5.738907098770142
9,4,2,4,3,30,hgpa,9,0.001,0.001,,1000,0.27560363376864366,5.996831893920898
9,4,2,4,3,30,hgpa,9,0.001,0.0001,5.0,1000,0.15033236058889501,5.924129009246826
9,4,2,4,3,30,hgpa,9,0.001,0.0001,15.0,1000,0.04029807035991917,7.165554046630859
9,4,2,4,3,30,hgpa,9,0.001,0.0001,25.0,1000,0.048178547288717274,5.199578762054443
9,4,2,4,3,30,hgpa,9,0.001,0.0001,45.0,1000,0.06301082350761665,6.8895039558410645
9,4,2,4,3,30,hgpa,9,0.001,0.0001,,1000,0.061886179890468386,5.623431921005249
9,4,2,4,3,30,hgpa,6,0.01,0.001,5.0,1000,0.20651946817279243,8.0742666721344
9,4,2,4,3,30,hgpa,6,0.01,0.001,15.0,1000,0.05534246040365427,6.373359680175781
9,4,2,4,3,30,hgpa,6,0.01,0.001,25.0,1000,0.050307375851065976,6.3197548389434814
9,4,2,4,3,30,hgpa,6,0.01,0.001,45.0,1000,0.05293641391168888,7.23505711555481
9,4,2,4,3,30,hgpa,6,0.01,0.001,,1000,0.06286064738795452,9.017661094665527
9,4,2,4,3,30,hgpa,6,0.01,0.0001,5.0,1000,0.22964378943372996,10.18492317199707
9,4,2,4,3,30,hgpa,6,0.01,0.0001,15.0,1000,0.05193779996853474,7.196696043014526
9,4,2,4,3,30,hgpa,6,0.01,0.0001,25.0,1000,0.04823539552361918,7.356352090835571
9,4,2,4,3,30,hgpa,6,0.01,0.0001,45.0,1000,0.06528127764455077,6.889107942581177
9,4,2,4,3,30,hgpa,6,0.01,0.0001,,1000,0.055161679593086724,7.387385129928589
9,4,2,4,3,30,hgpa,6,0.001,0.001,5.0,1000,0.22120054430629255,6.46963095664978
9,4,2,4,3,30,hgpa,6,0.001,0.001,15.0,1000,0.052461022126125974,6.305588006973267
9,4,2,4,3,30,hgpa,6,0.001,0.001,25.0,1000,0.052948270499499184,6.859411239624023
9,4,2,4,3,30,hgpa,6,0.001,0.001,45.0,1000,0.053756973987190544,6.941123723983765
9,4,2,4,3,30,hgpa,6,0.001,0.001,,1000,0.06721966266786551,6.428938150405884
9,4,2,4,3,30,hgpa,6,0.001,0.0001,5.0,1000,0.27961616825282926,6.496640920639038
9,4,2,4,3,30,hgpa,6,0.001,0.0001,15.0,1000,0.04917797415852398,5.632689952850342
9,4,2,4,3,30,hgpa,6,0.001,0.0001,25.0,1000,0.05311707621207447,5.322602987289429
9,4,2,4,3,30,hgpa,6,0.001,0.0001,45.0,1000,0.05526290795932369,6.171111822128296
9,4,2,4,3,30,hgpa,6,0.001,0.0001,,1000,0.05337965624774574,5.632130146026611
9,4,2,4,3,30,mcla,9,0.01,0.001,5.0,1000,0.44577286910949826,10.976685047149658
9,4,2,4,3,30,mcla,9,0.01,0.001,15.0,1000,0.38225120555667513,9.333314180374146
9,4,2,4,3,30,mcla,9,0.01,0.001,25.0,1000,0.07841029454291243,10.330356121063232
9,4,2,4,3,30,mcla,9,0.01,0.001,45.0,1000,0.43933718572135205,11.241112232208252
9,4,2,4,3,30,mcla,9,0.01,0.001,,1000,0.4442816196978623,10.130706310272217
9,4,2,4,3,30,mcla,9,0.01,0.0001,5.0,1000,0.3282112604683806,10.518611907958984
9,4,2,4,3,30,mcla,9,0.01,0.0001,15.0,1000,0.06025195444110863,9.363496780395508
9,4,2,4,3,30,mcla,9,0.01,0.0001,25.0,1000,0.3909316755598414,8.198546171188354
9,4,2,4,3,30,mcla,9,0.01,0.0001,45.0,1000,0.4535722552697335,9.089628219604492
9,4,2,4,3,30,mcla,9,0.01,0.0001,,1000,0.43716509831680245,9.45687198638916
9,4,2,4,3,30,mcla,9,0.001,0.001,5.0,1000,0.45431474507980996,7.810942888259888
9,4,2,4,3,30,mcla,9,0.001,0.001,15.0,1000,0.38231731166362115,7.3249900341033936
9,4,2,4,3,30,mcla,9,0.001,0.001,25.0,1000,0.40178730460978107,7.557120084762573
9,4,2,4,3,30,mcla,9,0.001,0.001,45.0,1000,0.43745864504252224,8.450674057006836
9,4,2,4,3,30,mcla,9,0.001,0.001,,1000,0.4354504043703895,8.429977655410767
9,4,2,4,3,30,mcla,9,0.001,0.0001,5.0,1000,0.35956028526028944,8.446274042129517
9,4,2,4,3,30,mcla,9,0.001,0.0001,15.0,1000,0.08560336721204474,8.913414001464844
9,4,2,4,3,30,mcla,9,0.001,0.0001,25.0,1000,0.054228483216563476,8.68614387512207
9,4,2,4,3,30,mcla,9,0.001,0.0001,45.0,1000,0.1629260963579451,8.989122152328491
9,4,2,4,3,30,mcla,9,0.001,0.0001,,1000,0.06599431625809375,9.172155141830444
9,4,2,4,3,30,mcla,6,0.01,0.001,5.0,1000,0.334142741134251,7.907914161682129
9,4,2,4,3,30,mcla,6,0.01,0.001,15.0,1000,0.38510607542937875,7.571483850479126
9,4,2,4,3,30,mcla,6,0.01,0.001,25.0,1000,0.40223407705803293,7.384696960449219
9,4,2,4,3,30,mcla,6,0.01,0.001,45.0,1000,0.44261566441082184,8.55220913887024
9,4,2,4,3,30,mcla,6,0.01,0.001,,1000,0.4041458556683229,8.820247173309326
9,4,2,4,3,30,mcla,6,0.01,0.0001,5.0,1000,0.5124954322054441,7.9825358390808105
9,4,2,4,3,30,mcla,6,0.01,0.0001,15.0,1000,0.37698404041683964,7.81750226020813
9,4,2,4,3,30,mcla,6,0.01,0.0001,25.0,1000,0.4064979327933489,7.9380340576171875
9,4,2,4,3,30,mcla,6,0.01,0.0001,45.0,1000,0.444315836999478,10.604545593261719
9,4,2,4,3,30,mcla,6,0.01,0.0001,,1000,0.4422502663175326,8.850537776947021
9,4,2,4,3,30,mcla,6,0.001,0.001,5.0,1000,0.46145157494548217,8.561310768127441
9,4,2,4,3,30,mcla,6,0.001,0.001,15.0,1000,0.3739385352452733,7.17955207824707
9,4,2,4,3,30,mcla,6,0.001,0.001,25.0,1000,0.059018144613408305,7.216702938079834
9,4,2,4,3,30,mcla,6,0.001,0.001,45.0,1000,0.4409928498775055,8.52286410331726
9,4,2,4,3,30,mcla,6,0.001,0.001,,1000,0.08097646734344197,8.559842109680176
9,4,2,4,3,30,mcla,6,0.001,0.0001,5.0,1000,0.3138984486633976,8.376209020614624
9,4,2,4,3,30,mcla,6,0.001,0.0001,15.0,1000,0.08140463095975359,8.446298837661743
9,4,2,4,3,30,mcla,6,0.001,0.0001,25.0,1000,0.06763196799482166,8.587538957595825
9,4,2,4,3,30,mcla,6,0.001,0.0001,45.0,1000,0.10318487030194431,8.925400018692017
9,4,2,4,3,30,mcla,6,0.001,0.0001,,1000,0.06381594393402924,9.052388906478882
9,4,2,4,3,30,hbgf,9,0.01,0.001,5.0,1000,0.5545807241875155,5.3668859004974365
9,4,2,4,3,30,hbgf,9,0.01,0.001,15.0,1000,0.15847772862272488,4.909275770187378
9,4,2,4,3,30,hbgf,9,0.01,0.001,25.0,1000,0.21270398009575672,4.92981219291687
9,4,2,4,3,30,hbgf,9,0.01,0.001,45.0,1000,0.33886525698701353,5.094030857086182
9,4,2,4,3,30,hbgf,9,0.01,0.001,,1000,0.26411381344944934,5.09909200668335
9,4,2,4,3,30,hbgf,9,0.01,0.0001,5.0,1000,0.44397855332947433,5.255158185958862
9,4,2,4,3,30,hbgf,9,0.01,0.0001,15.0,1000,0.16288142086940147,5.032995700836182
9,4,2,4,3,30,hbgf,9,0.01,0.0001,25.0,1000,0.18837069762040773,5.068549871444702
9,4,2,4,3,30,hbgf,9,0.01,0.0001,45.0,1000,0.19985100995244753,5.237850904464722
9,4,2,4,3,30,hbgf,9,0.01,0.0001,,1000,0.3219445248282932,4.953537940979004
9,4,2,4,3,30,hbgf,9,0.001,0.001,5.0,1000,0.17547187251862223,4.729992151260376
9,4,2,4,3,30,hbgf,9,0.001,0.001,15.0,1000,0.24076086118892923,4.803013801574707
9,4,2,4,3,30,hbgf,9,0.001,0.001,25.0,1000,0.19001302593961558,4.799767971038818
9,4,2,4,3,30,hbgf,9,0.001,0.001,45.0,1000,0.293981463270948,4.510667085647583
9,4,2,4,3,30,hbgf,9,0.001,0.001,,1000,0.19126263318227907,4.689650058746338
9,4,2,4,3,30,hbgf,9,0.001,0.0001,5.0,1000,0.3132512922089352,4.614344120025635
9,4,2,4,3,30,hbgf,9,0.001,0.0001,15.0,1000,0.05266018461051637,4.4421257972717285
9,4,2,4,3,30,hbgf,9,0.001,0.0001,25.0,1000,0.05074062830835206,4.581510066986084
9,4,2,4,3,30,hbgf,9,0.001,0.0001,45.0,1000,0.14721619838532746,4.420061826705933
9,4,2,4,3,30,hbgf,9,0.001,0.0001,,1000,0.08501750210344167,4.574120998382568
9,4,2,4,3,30,hbgf,6,0.01,0.001,5.0,1000,0.5107669466103905,4.920261859893799
9,4,2,4,3,30,hbgf,6,0.01,0.001,15.0,1000,0.27634010613959015,5.076921224594116
9,4,2,4,3,30,hbgf,6,0.01,0.001,25.0,1000,0.2976231911714882,4.869361877441406
9,4,2,4,3,30,hbgf,6,0.01,0.001,45.0,1000,0.3270278523117561,4.758415937423706
9,4,2,4,3,30,hbgf,6,0.01,0.001,,1000,0.3373683740731278,5.492670059204102
9,4,2,4,3,30,hbgf,6,0.01,0.0001,5.0,1000,0.5202800280213452,5.50403094291687
9,4,2,4,3,30,hbgf,6,0.01,0.0001,15.0,1000,0.27930771760762535,5.341851234436035
9,4,2,4,3,30,hbgf,6,0.01,0.0001,25.0,1000,0.2891440846349831,4.729575872421265
9,4,2,4,3,30,hbgf,6,0.01,0.0001,45.0,1000,0.3329119819800043,5.0439159870147705
9,4,2,4,3,30,hbgf,6,0.01,0.0001,,1000,0.3430332940484432,5.29596209526062
9,4,2,4,3,30,hbgf,6,0.001,0.001,5.0,1000,0.522544930267165,4.5867018699646
9,4,2,4,3,30,hbgf,6,0.001,0.001,15.0,1000,0.2774969258850155,5.295392990112305
9,4,2,4,3,30,hbgf,6,0.001,0.001,25.0,1000,0.28841045543824867,5.309527158737183
9,4,2,4,3,30,hbgf,6,0.001,0.001,45.0,1000,0.3155161763308062,4.693075895309448
9,4,2,4,3,30,hbgf,6,0.001,0.001,,1000,0.31986811690482786,4.7102251052856445
9,4,2,4,3,30,hbgf,6,0.001,0.0001,5.0,1000,0.08765786097330372,4.684396028518677
9,4,2,4,3,30,hbgf,6,0.001,0.0001,15.0,1000,0.06172304572350362,4.671902894973755
9,4,2,4,3,30,hbgf,6,0.001,0.0001,25.0,1000,0.04164569010811994,4.452327013015747
9,4,2,4,3,30,hbgf,6,0.001,0.0001,45.0,1000,0.1921794669292313,5.293925046920776
9,4,2,4,3,30,hbgf,6,0.001,0.0001,,1000,0.08753340274389078,4.7081427574157715
9,4,2,4,3,30,nmf,9,0.01,0.001,5.0,1000,0.5517894955270759,6.404707908630371
9,4,2,4,3,30,nmf,9,0.01,0.001,15.0,1000,0.28111216733204164,6.1672539710998535
9,4,2,4,3,30,nmf,9,0.01,0.001,25.0,1000,0.3160430432496564,6.069006681442261
9,4,2,4,3,30,nmf,9,0.01,0.001,45.0,1000,0.3303828661932327,6.235466957092285
9,4,2,4,3,30,nmf,9,0.01,0.001,,1000,0.3303828661932327,6.022053003311157
9,4,2,4,3,30,nmf,9,0.01,0.0001,5.0,1000,0.5686567386183042,5.852824687957764
9,4,2,4,3,30,nmf,9,0.01,0.0001,15.0,1000,0.27167666824487113,6.03763484954834
9,4,2,4,3,30,nmf,9,0.01,0.0001,25.0,1000,0.31724357040533546,6.389917850494385
9,4,2,4,3,30,nmf,9,0.01,0.0001,45.0,1000,0.32790690276513773,6.077102899551392
9,4,2,4,3,30,nmf,9,0.01,0.0001,,1000,0.32790690276513773,6.092214107513428
9,4,2,4,3,30,nmf,9,0.001,0.001,5.0,1000,0.5835905699376595,5.536028146743774
9,4,2,4,3,30,nmf,9,0.001,0.001,15.0,1000,0.28840243950364447,5.581065893173218
9,4,2,4,3,30,nmf,9,0.001,0.001,25.0,1000,0.2836870752600707,5.98873496055603
9,4,2,4,3,30,nmf,9,0.001,0.001,45.0,1000,0.321452767582295,5.518644332885742
9,4,2,4,3,30,nmf,9,0.001,0.001,,1000,0.321452767582295,5.305689811706543
9,4,2,4,3,30,nmf,9,0.001,0.0001,5.0,1000,0.5493566041801718,5.664424896240234
9,4,2,4,3,30,nmf,9,0.001,0.0001,15.0,1000,0.26563471395640614,6.739096641540527
9,4,2,4,3,30,nmf,9,0.001,0.0001,25.0,1000,0.0045522488178973445,6.131424903869629
9,4,2,4,3,30,nmf,9,0.001,0.0001,45.0,1000,0.3185878958321283,6.830979108810425
9,4,2,4,3,30,nmf,9,0.001,0.0001,,1000,0.3185878958321283,5.679689884185791
9,4,2,4,3,30,nmf,6,0.01,0.001,5.0,1000,0.6077568663940451,5.717129945755005
9,4,2,4,3,30,nmf,6,0.01,0.001,15.0,1000,0.3298250493999921,6.05247688293457
9,4,2,4,3,30,nmf,6,0.01,0.001,25.0,1000,0.3352244182988259,5.906048059463501
9,4,2,4,3,30,nmf,6,0.01,0.001,45.0,1000,0.35474725245313216,6.02187967300415
9,4,2,4,3,30,nmf,6,0.01,0.001,,1000,0.35474725245313216,5.825010299682617
9,4,2,4,3,30,nmf,6,0.01,0.0001,5.0,1000,0.6335273686584678,5.856054067611694
9,4,2,4,3,30,nmf,6,0.01,0.0001,15.0,1000,0.3373458267345678,5.924638032913208
9,4,2,4,3,30,nmf,6,0.01,0.0001,25.0,1000,0.3634235471624442,7.755762815475464
9,4,2,4,3,30,nmf,6,0.01,0.0001,45.0,1000,0.3583448021413702,6.637959003448486
9,4,2,4,3,30,nmf,6,0.01,0.0001,,1000,0.3583448021413702,5.965828895568848
9,4,2,4,3,30,nmf,6,0.001,0.001,5.0,1000,0.614603002312366,5.325401067733765
9,4,2,4,3,30,nmf,6,0.001,0.001,15.0,1000,0.3224474890214966,5.672884941101074
9,4,2,4,3,30,nmf,6,0.001,0.001,25.0,1000,0.3179751250927172,5.767137050628662
9,4,2,4,3,30,nmf,6,0.001,0.001,45.0,1000,0.35658713140999726,5.306459903717041
9,4,2,4,3,30,nmf,6,0.001,0.001,,1000,0.35658713140999726,5.30286169052124
9,4,2,4,3,30,nmf,6,0.001,0.0001,5.0,1000,0.6011935110129248,5.862498998641968
9,4,2,4,3,30,nmf,6,0.001,0.0001,15.0,1000,0.27107998707933634,5.98478889465332
9,4,2,4,3,30,nmf,6,0.001,0.0001,25.0,1000,0.0027828034268250613,5.451635837554932
9,4,2,4,3,30,nmf,6,0.001,0.0001,45.0,1000,0.3313795528814094,5.735310077667236
9,4,2,4,3,30,nmf,6,0.001,0.0001,,1000,0.3313795528814094,5.813535928726196
